valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release date,speechiness,tempo
0.167,2020,0.031,['Playboi Carti'],0.819,89741,0.638,True,4txKMpsSfZRV6durPuHVq0,0.000116,10,0.152,-4.831,0,New Tank,75,2020-12-25,0.226,150.993
0.355,2020,0.653,['Jelly Roll'],0.677,240723,0.404,False,1rnYNAJPAb586NhetosdNW,0,0,0.249,-9.552,1,Save Me,71,2020-10-16,0.027,83.087
0.266,2020,0.0286,['Lil Baby'],0.585,197530,0.641,True,7ge7BHazYbVKi8qyZUX1Bm,0,6,0.316,-4.269,0,Emotionally Scarred,74,2020-02-28,0.133,88.284
0.806,2020,0.0313,"['G Herbo', 'Lil Uzi Vert', 'Juice WRLD', 'Chance the Rapper']",0.883,232065,0.808,True,1C8ux1YWLMHCenYJFiIV4Z,0,1,0.207,-3.158,0,PTSD,73,2020-02-28,0.182,119.01
0.0512,2020,0.355,['Riovaz'],0.813,145899,0.608,False,7KhJdiu4zbPlhlImRLIyDl,8.56e-06,7,0.0963,-9.918,1,Prom Night,73,2020-04-01,0.169,149.251
0.488,2020,0.81,['$NOT'],0.847,120000,0.448,True,0j8ppsOOawdPCJnSTcXgOy,1.35e-05,0,0.325,-10.14,1,GOSHA,74,2020-03-06,0.416,79.975
0.68,2020,0.473,['A Boogie Wit da Hoodie'],0.644,161765,0.587,True,6cZH4rX1KTt1aJ3Ql6Ynja,0,7,0.0759,-6.736,0,Me and My Guitar,74,2020-02-14,0.353,173.972
0.269,2020,0.487,"['Pop Smoke', 'Lil Tjay']",0.48,213333,0.602,True,5rZlwNFl01HqLWBQGryKSm,0,10,0.0848,-6.335,0,Mood Swings (feat. Lil Tjay),79,2020-07-03,0.368,179.798
0.157,2020,0.0298,['Lil Uzi Vert'],0.903,195692,0.535,True,5egD7A5x9AHdVO2fMo3Wbo,0,8,0.0851,-6.238,1,Silly Watch,72,2020-03-06,0.286,130.117
0.225,2020,0.0417,['Juice WRLD'],0.706,242181,0.625,True,5dOxHHMOFAbG3VH23t0xNm,0,0,0.129,-7.426,1,Righteous,75,2020-07-10,0.0314,142.948
0.49,2020,0.724,['Josh Abbott Band'],0.302,177083,0.522,False,3CYpmhtAu6DCAwfkYB2mQ9,9.46e-06,4,0.107,-6.737,1,Settle Me Down,72,2020-11-13,0.0356,73.369
0.647,2020,0.291,"['Juice WRLD', 'Marshmello', 'The Kid LAROI', 'Polo G']",0.701,160212,0.65,True,0ada5XsQGLPUVbmTCkAP49,0,6,0.112,-6.313,1,Hate The Other Side (with Marshmello & The Kid Laroi),75,2020-07-10,0.104,90.003
0.335,2020,0.302,['1nonly'],0.684,141505,0.844,True,2WYs5LxOZfEyURXu7V0O1a,0,9,0.374,-7.649,1,Stay With Me,79,2020-10-11,0.335,126.677
0.826,2020,0.564,"['HARDY', 'Lauren Alaina', 'Devin Dawson']",0.516,173173,0.745,False,5Y05LYM8LhnQN78GqfjSeK,0,2,0.275,-8.352,1,ONE BEER (feat. Lauren Alaina & Devin Dawson),72,2020-09-04,0.0774,186.006
0.706,2020,0.467,['Taylor Swift'],0.686,230999,0.662,True,2Eeur20xVqfUoM3Q7EFPFt,0.0023,7,0.109,-8.505,1,the last great american dynasty,75,2020-07-24,0.0413,147.922
0.806,2020,0.277,"['Wiz Khalifa', 'Empire of the Sun']",0.817,234334,0.775,True,4wqzOaLxiCRy2Et8tRyNSX,0,10,0.108,-4.767,0,The Thrill,76,2020-11-11,0.108,126.984
0.316,2020,0.342,"['Drake', 'Chris Brown']",0.458,269680,0.452,True,3Q4gttWQ6hxqWOa3tHoTNi,1.94e-05,9,0.0703,-9.299,0,Not You Too (feat. Chris Brown),75,2020-05-01,0.047,86.318
0.861,2020,0.335,['Eslabon Armado'],0.681,226821,0.664,True,6WYB1odDfMPVMyp1QxFInT,0,6,0.0418,-8.019,0,Con Tus Besos,77,2020-04-06,0.0353,102.166
0.391,2020,0.0303,"['Bad Bunny', 'ROSALÍA']",0.856,203201,0.618,False,2XIc1pqjXV3Cr2BQUGNBck,0,7,0.0866,-4.892,1,LA NOCHE DE ANOCHE,82,2020-11-27,0.286,81.993
0.398,2020,0.223,['Chris Stapleton'],0.63,274520,0.485,False,4EuaDcxHmHKS6gZ5iuGba0,0.0535,3,0.103,-8.955,1,Joy Of My Life,72,2020-11-13,0.0299,149.23
0.471,2020,0.234,['Bad Bunny'],0.811,130014,0.637,True,5RubKOuDoPn5Kj5TLVxSxY,0.000572,10,0.118,-4.835,0,TE MUDASTE,80,2020-11-27,0.0591,92.025
0.387,2020,0.0421,"['Future', 'Lil Uzi Vert']",0.752,213520,0.658,True,0k7wmahjkn389wAZdz19Cv,0,0,0.0927,-6.297,1,Drankin N Smokin,73,2020-11-13,0.342,151.951
0.557,2020,0.0919,['Polo G'],0.807,176575,0.665,True,40j4RoqmLiivqzRObbQ4BF,0,5,0.0788,-5.249,0,I Know,74,2020-05-15,0.276,164.964
0.434,2020,0.362,['tobi lou'],0.844,64723,0.424,True,0dGe86ljF6Xi19IxYc7aBn,0.00108,2,0.589,-8.365,1,2hrs,76,2020-12-18,0.0836,111.226
0.673,2020,0.175,['Bee Gees'],0.601,196213,0.703,False,2cX2coZS1PYBfPs8wgbdWE,8.4e-05,7,0.571,-6.24,1,More Than A Woman,78,2020-12-11,0.0379,106.164
0.221,2020,0.878,['Taylor Swift'],0.316,245440,0.361,True,0PurA4JVJ8YQgSVopY8fn6,2.67e-05,9,0.0797,-10.381,1,tolerate it,75,2020-12-11,0.0488,74.952
0.155,2020,0.00637,['Playboi Carti'],0.856,218943,0.57,True,2lLG56qpLP3UbcLuzMvkWX,0,9,0.0984,-4.486,1,Stop Breathing,75,2020-12-25,0.286,154.967
0.581,2020,0.316,"['Chris Brown', 'Young Thug']",0.755,176960,0.578,True,1IIKrJVP1C9N7iPtG6eOsK,0,0,0.25,-8.932,0,Go Crazy,78,2020-05-08,0.145,94.148
0.595,2020,0.0103,"['Miley Cyrus', 'Dua Lipa']",0.781,169333,0.67,False,2Oycxb8QbPkpHTo8ZrmG0B,0,3,0.0761,-3.912,0,Prisoner (feat. Dua Lipa),82,2020-11-27,0.0452,127.99
0.835,2020,0.0631,"['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']",0.904,227478,0.723,True,2MbdDtCv5LUVjYy9RuGTgC,0,11,0.185,-5.224,0,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",75,2020-06-24,0.26,145.013
0.197,2020,0.774,['Zach Bryan'],0.429,243709,0.197,False,0u9NVrPqUINrHIFCuPOnYm,3.02e-06,3,0.146,-9.798,1,November Air,71,2020-11-27,0.032,128.49
0.349,2020,0.207,['Lil Mosey'],0.774,162547,0.554,True,22LAwLoDA5b4AaGSkg6bKW,0,0,0.132,-7.909,1,Blueberry Faygo,76,2020-02-06,0.0383,99.034
0.304,2020,0.0946,"['Jhayco', 'Bad Bunny']",0.807,227520,0.606,True,2tFwfmceQa1Y6nRPhYbEtC,0,3,0.119,-8.871,0,CÓMO SE SIENTE - Remix,80,2020-05-09,0.088,92.988
0.145,2020,0.401,"['Bad Bunny', 'Jhayco']",0.731,205090,0.573,True,4MzXwWMhyBbmu6hOcLVD49,5.22e-05,4,0.113,-10.059,0,DÁKITI,80,2020-11-27,0.0544,109.928
0.241,2020,0.853,['Mac Miller'],0.794,342040,0.32,False,1DWZUa5Mzf2BwzpHtgbHPY,0.134,1,0.112,-12.92,0,Good News,75,2020-01-17,0.173,174.088
0.408,2020,0.0169,['Lil Baby'],0.827,205760,0.552,True,5f4Hy5mw5SRaUgXX9c6P5S,0,4,0.122,-7.571,0,Sum 2 Prove,72,2020-02-28,0.274,124.011
0.855,2020,0.464,"['Anuel AA', 'Bad Bunny']",0.691,246000,0.765,True,06s3QtMJVXw1AJX3UfvZG1,3.29e-06,8,0.203,-4.727,1,Hasta Que Dios Diga,84,2020-05-29,0.111,174.021
0.177,2020,0.38,"['Lil Baby', '42 Dugg']",0.817,203438,0.513,True,01JMnRUs2YOK6DDpdQASGY,0,10,0.109,-6.263,0,Grace (feat. 42 Dugg),71,2020-02-28,0.394,123.029
0.352,2020,0.488,['Rod Wave'],0.637,159733,0.562,True,09YHm6IkdZko28KdEbXtPb,0,4,0.114,-7.348,0,Girl Of My Dreams,70,2020-04-03,0.0694,75.041
0.161,2020,0.114,"['Gunna', 'Young Thug']",0.825,197760,0.458,True,3nS9a01VvXHQriLqJYwRqG,0,0,0.102,-7.47,1,DOLLAZ ON MY HEAD (feat. Young Thug),73,2020-05-22,0.0577,145.115
0.831,2020,0.151,"['Pooh Shiesty', 'Lil Durk']",0.759,184490,0.538,True,7JuHVG3qQKQKxC4doneXVW,0,8,0.126,-8.256,0,Back in Blood (feat. Lil Durk),72,2020-11-06,0.384,146.933
0.151,2020,0.731,['Gracie Abrams'],0.445,167538,0.455,False,4nyF5lmSziBAt7ESAUjpbx,1.47e-06,7,0.124,-6.405,1,"I miss you, I’m sorry",79,2020-07-14,0.0575,109.885
0.426,2020,0.651,['Jelly Roll'],0.551,172421,0.626,False,5MbtltJOrf5hTldbvaEqdV,0,11,0.165,-7.666,0,Bottle and Mary Jane,70,2020-03-13,0.189,180.015
0.755,2020,0.357,['Lee Brice'],0.789,167680,0.642,False,3vCUelLOtiuNF78p9LNWZF,0,11,0.0985,-8.304,1,Soul,72,2020-11-20,0.0352,121.003
0.394,2020,0.074,"['DJ Scheme', 'Ski Mask The Slump God', 'Danny Towers', 'Lil Yachty']",0.952,163385,0.29,True,4N7i6RfJXMWfkx9Zr6pzkJ,0,8,0.107,-11.459,1,E-ER (feat. Lil Yachty),72,2020-12-04,0.428,130.083
0.537,2020,0.223,"['Ariana Grande', 'Justin Bieber']",0.597,228482,0.45,False,4HBZA5flZLE435QTztThqH,0,8,0.382,-6.658,1,Stuck with U (with Justin Bieber),82,2020-05-08,0.0418,178.765
0.459,2020,0.146,"['Money Man', 'Lil Baby']",0.868,182857,0.638,True,0xUvi7wldroBzaZCengPa5,0.0565,2,0.0931,-7.746,1,24 (feat. Lil Baby),73,2020-08-21,0.0736,126.03
0.573,2020,0.055,['Lil Uzi Vert'],0.771,224955,0.654,True,56uXDJRCuoS7abX3SkzHKQ,0,8,0.214,-6.976,0,Myron,73,2020-03-13,0.298,155.047
0.151,2020,0.0563,['Ritt Momney'],0.399,210463,0.491,False,6AGOKlMZWLCaEJGnaROtF9,0.00089,6,0.11,-10.778,0,Put Your Records On,76,2020-04-24,0.0538,91.066
0.734,2020,0.27,['Junior H'],0.576,192391,0.604,True,3WQilym5Vi4ypxb70vx0eY,0,5,0.176,-7.558,0,Mente Positiva,78,2020-03-27,0.047,99.746
0.462,2020,0.25,"['Internet Money', 'Gunna', 'Don Toliver', 'NAV']",0.8,195429,0.658,True,7hxHWCCAIIxFLCzvDgnQHX,0,1,0.111,-6.142,0,"Lemonade (feat. Gunna, Don Toliver & NAV)",77,2020-08-28,0.079,140.042
0.28,2020,0.233,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",0.716,165978,0.537,True,39Yp9wwQiSRIDOvrVg7mbk,0,0,0.157,-7.648,0,THE SCOTTS,77,2020-04-24,0.0514,129.979
0.32,2020,0.108,['Tame Impala'],0.647,432560,0.398,False,0mO6oS60RST2sWmN2FKknP,0.107,4,0.148,-8.63,1,One More Hour,76,2020-02-14,0.0283,102.029
0.306,2020,0.168,"['Carly Pearce', 'Lee Brice']",0.591,198689,0.815,False,0Al3wN3keprGTSgG8NBwjr,8.68e-06,10,0.142,-4.725,1,I Hope You’re Happy Now,71,2020-02-14,0.0366,118.024
0.58,2020,0.0152,['Tenille Arts'],0.574,198209,0.798,False,3hboOw4dS0aXGuP0fyyvbC,0,6,0.111,-5.356,1,Somebody Like That,72,2020-01-10,0.0485,105.034
0.325,2020,0.0978,"['Big Sean', 'Post Malone']",0.724,199758,0.675,True,33gwZOGJWEZ7dRWPqPxBEZ,9.41e-06,2,0.351,-5.267,1,Wolves (feat. Post Malone),75,2020-09-04,0.0867,160.048
0.322,2020,0.0469,"['Kane Brown', 'Swae Lee', 'Khalid']",0.727,191406,0.626,False,5f1joOtoMeyppIcJGZQvqJ,2.58e-05,7,0.126,-8.415,1,Be Like That - feat. Swae Lee & Khalid,73,2020-07-10,0.0726,86.97
0.367,2020,0.00304,['The Neighbourhood'],0.512,217027,0.483,False,0VF7YLIxSQKyNiFL3X6MmN,0.0011,0,0.12,-7.798,1,Stargazing,75,2020-12-11,0.0298,160.009
0.685,2020,0.0103,"['Bad Bunny', 'Jowell & Randy', 'Ñengo Flow']",0.607,295177,0.829,True,2DEZmgHKAvm41k4J3R2E9Y,0,2,0.107,-4.074,1,Safaera,79,2020-02-29,0.379,96.172
0.164,2020,0.635,['Brandon Lake'],0.237,337560,0.224,False,0cXV6AoJBnrnrXK0toJHpB,0,11,0.0999,-10.002,1,Gratitude,71,2020-08-28,0.0329,155.628
0.544,2020,0.264,['Junior H'],0.752,235858,0.719,False,3pQYf90V5idOGrXzosm9rt,7.96e-05,6,0.126,-4.399,0,Se Amerita,79,2020-09-02,0.0285,107.582
0.821,2020,0.407,"['Grupo Firme', 'Carin Leon']",0.626,179746,0.503,False,7E9GeFGfjXw9LAI4ay6rsw,0,10,0.234,-5.087,1,El Tóxico,78,2020-10-27,0.141,72.985
0.333,2020,0.728,['Tate McRae'],0.453,175027,0.383,False,7l97ElWmIdVHWUaOeeU5ZC,0,0,0.387,-11.015,1,that way,79,2020-01-24,0.163,105.029
0.717,2020,0.00285,['The Weeknd'],0.667,237520,0.719,True,7szuecWAPwGoV1e5vGu8tl,8.1e-05,7,0.0736,-5.371,0,In Your Eyes,81,2020-03-20,0.0346,100.021
0.781,2020,0.0199,['iamjakehill'],0.685,125812,0.76,True,3HsFSrIsbO54TFDfG66pZm,0.151,2,0.0866,-7.813,1,By the Sword,75,2020-07-15,0.0512,160.035
0.328,2020,0.0527,['Luke Combs'],0.598,186107,0.846,False,7IWV29mryrqtO0JVgnPtfv,0,6,0.113,-4.956,1,Cold As You,72,2020-10-23,0.0355,144.04
0.915,2020,0.00883,"['Dua Lipa', 'DaBaby']",0.702,203064,0.825,False,463CkQjx2Zk1yXoBuierM9,0,6,0.0674,-3.787,0,Levitating (feat. DaBaby),76,2020-10-01,0.0601,102.977
0.464,2020,0.183,['Juice WRLD'],0.868,154767,0.55,True,0fCwrjKfWxF3xQhZrYUw4T,0,6,0.109,-6.417,1,Blood On My Jeans,72,2020-07-10,0.226,117.943
0.232,2020,0.00161,['Miley Cyrus'],0.699,223280,0.805,False,4i2qxFEVVUi8yOYoxB8TCX,0.00177,4,0.249,-5.535,0,Midnight Sky,80,2020-11-27,0.0345,109.976
0.968,2020,0.0168,['Steve Lacy'],0.947,90709,0.616,False,6M0EP76qW9TG4SNU0agu94,0.259,9,0.0658,-3.602,1,Uuuu,72,2020-12-04,0.0415,127.082
0.626,2020,0.707,"['Sheff G', 'Sleepy Hallow']",0.801,157619,0.533,True,6A4hgJdwriera4WSUl4moW,4.28e-05,3,0.125,-6.198,0,Weight On Me,73,2020-05-15,0.222,121.959
0.273,2020,0.474,"['YNW Melly', 'Juice WRLD']",0.655,225857,0.441,True,4S2uhQE8L9V6p7rj7SiauJ,0,9,0.099,-5.245,0,Suicidal (Remix) [feat. Juice WRLD],74,2020-03-13,0.0629,139.957
0.427,2020,0.674,['Will Paquin'],0.333,127465,0.498,False,1cwqP7Tyxu5z8XDYoPkNte,6.51e-06,2,0.12,-9.121,0,Chandelier,75,2020-09-25,0.0468,87.082
0.443,2020,0.373,['Maddie & Tae'],0.596,188320,0.522,False,3DA4SE262k6rdEtlHteNyq,0,9,0.291,-6.633,1,Die From A Broken Heart,70,2020-04-10,0.0358,76.042
0.353,2020,0.000592,['Lil Uzi Vert'],0.929,213885,0.563,True,6vxU64pcIuQ38O015Zy4qj,0,9,0.244,-7.428,1,Homecoming,71,2020-03-06,0.49,129.957
0.528,2020,0.509,['Tems'],0.609,196204,0.581,False,2QdSb68BzZGMgCbsrFmSLc,0,2,0.283,-10.854,1,Higher,74,2020-09-25,0.277,102.964
0.362,2020,0.388,['Briston Maroney'],0.45,251906,0.794,False,0awZwmlC6pxH65KTZpadmX,0,4,0.303,-5.015,1,Freakin' Out On the Interstate,71,2020-07-10,0.0538,143.861
0.348,2020,0.735,['Taylor Swift'],0.575,229840,0.434,False,7dW84mWkdWE5a6lFWxJCBG,6.59e-05,5,0.105,-8.193,1,‘tis the damn season,73,2020-12-11,0.0312,145.916
0.649,2020,0.356,['Lil Eazzyy'],0.796,128014,0.426,True,0e4A9Fak1nJ7RtBD8YpoEo,2.73e-05,1,0.0941,-13.207,1,Onna Come Up,74,2020-11-20,0.285,150.043
0.658,2020,0.548,['Zach Bryan'],0.77,197227,0.403,False,0Is8zshpnWUiFQJIYAMrQN,0,0,0.106,-6.039,0,Crooked Teeth,70,2020-11-27,0.0445,99.428
0.0657,2020,0.105,"['21 Savage', 'Metro Boomin']",0.63,214192,0.399,True,1wGnp7ejkCuXRsehXx0PNP,0.174,5,0.234,-9.869,0,RIP Luv,72,2020-10-02,0.178,183.016
0.309,2020,0.326,['Penelope Scott'],0.609,194165,0.449,True,4blPH3Uy89WnOnYlIv7Ev4,0.000115,5,0.147,-13.291,0,Rät,74,2020-09-25,0.249,143.854
0.8,2020,0.294,['Lee Brice'],0.643,188893,0.79,False,14GwnOeC9qYEKEA6uOZepa,0,4,0.107,-6.079,1,One Of Them Girls,71,2020-04-10,0.0462,95.987
0.331,2020,0.0289,"['Young Dolph', 'G Herbo']",0.878,176040,0.635,True,5gmkw2031VVIboYqPIjSWB,0,6,0.276,-5.811,0,1 Scale (feat. G Herbo),70,2020-08-14,0.24,135.035
0.236,2020,0.123,['Trevor Daniel'],0.785,159382,0.431,False,0Aqi7ArnBrGblW5T6p2jmD,0,10,0.0887,-8.756,0,Falling,79,2020-03-26,0.0364,127.085
0.39,2020,0.206,['Lil Darkie'],0.705,193548,0.619,True,0hTenOns6LBffrOtLg3rMe,0.000986,8,0.139,-6.208,1,i can see clearly,72,2020-12-25,0.0493,93.031
0.75,2020,0.138,['Rod Wave'],0.679,173893,0.574,True,64NX4R1rgHb1LMLDAnNNPp,0,11,0.266,-10.431,0,Letter From Houston,69,2020-08-07,0.0651,156.036
0.599,2020,0.0364,"['Khruangbin', 'Leon Bridges']",0.636,252812,0.634,False,24ntSW3QVJzR79lHAAOTaY,0.147,7,0.0998,-10.01,1,Texas Sun,75,2020-02-07,0.0342,111.563
0.235,2020,0.414,['Tiësto'],0.798,164000,0.62,False,6f3Slt0GbA2bPZlz0aIFXN,0.0192,8,0.112,-7.079,0,The Business,82,2020-09-16,0.232,120.031
0.22,2020,0.084,['Kid Cudi'],0.712,193293,0.556,True,30KctD1WsHKTIYczXjip5a,5.04e-05,5,0.527,-7.214,0,Tequila Shots,72,2020-12-11,0.0531,90.494
0.68,2020,0.269,"['Jay Wheeler', 'DJ Nelson', 'Myke Towers']",0.845,219048,0.677,False,4HYDUMY0xSpeBr0AMY9cUz,0.000917,11,0.108,-4.798,0,La Curiosidad,82,2020-06-12,0.136,90.013
0.865,2020,0.18,"['Jack Harlow', 'jetsonmade']",0.899,125302,0.691,True,2aWVaW1p2kUc5yuKwBmRJi,0.000451,0,0.135,-7.554,1,I WANNA SEE SOME ASS (feat. jetsonmade),73,2020-03-13,0.0497,107.951
0.368,2020,0.0803,['Koe Wetzel'],0.326,238211,0.621,False,3ERb3f5nGNwRcNLNoN3KRg,0,0,0.127,-5.621,1,Drunk Driving,69,2020-11-20,0.0347,119.977
0.234,2020,0.873,['Brent Faiyaz'],0.679,236704,0.281,True,2CzUlaKN1mvb0szagSR3ux,0.00335,3,0.215,-15.506,0,Fuck The World (Summer in London),72,2020-02-07,0.184,74.996
0.439,2020,0.279,['Brent Faiyaz'],0.505,247080,0.267,True,5VlTQnZO89Ioku8ssdbqJk,0,9,0.096,-13.763,0,Dead Man Walking,72,2020-09-18,0.05,143.929
0.57,2020,0.171,['Lee Brice'],0.617,180617,0.704,False,1zYZs8Vbjhbzx5M3olcRnm,0,6,0.0924,-7.61,0,Memory I Don't Mess With,69,2020-11-20,0.0258,91.541
0.453,2020,0.021,['Bad Bunny'],0.86,172127,0.758,False,0SqqAgdovOE24BzxIClpjw,6.54e-05,11,0.344,-5.16,1,Yo Perreo Sola,77,2020-02-29,0.0695,97.014
0.224,2020,0.197,['$uicideboy$'],0.903,106971,0.643,True,4x3vJJYSW9fZWIubv5mmww,0,10,0.111,-5.669,0,Putrid Pride,71,2020-02-14,0.0925,110.003
0.661,2020,0.0681,"['Ariana Grande', 'Doja Cat']",0.789,167990,0.742,True,5GkQIP5mWPi4KZLLXeuFTT,0,10,0.166,-5.664,0,motive (with Doja Cat),77,2020-10-30,0.0652,116.965
0.232,2020,0.152,['King Von'],0.696,122680,0.592,True,2297mxrYLBAC4XkhXs39If,0,1,0.127,-6.281,1,Armed & Dangerous,72,2020-10-30,0.319,188.051
0.286,2020,0.153,"['Kelsea Ballerini', 'Kenny Chesney']",0.57,231832,0.618,False,1yRke3PmsyFrYlFZOAkABk,0,10,0.159,-4.966,1,half of my hometown (feat. Kenny Chesney),70,2020-03-20,0.0445,138.034
0.888,2020,0.62,['Los Elegantes de Jerez'],0.767,194267,0.701,False,5GkeaIeCEfB0LOqk7sIVHQ,0.0295,5,0.166,-5.928,0,Tú,75,2020-02-24,0.0269,115.017
0.198,2020,0.886,['Alexander 23'],0.648,184638,0.308,False,0j1Ia2lQWrcXrQZI4AdJlk,0.0774,1,0.124,-11.729,1,IDK You Yet,77,2020-06-23,0.04,76.997
0.716,2020,0.199,"['SZA', 'The Neptunes', 'Pharrell Williams', 'Ty Dolla $ign']",0.679,202008,0.516,True,7Bar1kLTmsRmH6FCKKMEyU,0,0,0.0965,-6.371,0,Hit Different,73,2020-09-04,0.0452,120.074
0.513,2020,0.0396,['Koe Wetzel'],0.604,165699,0.72,False,6vBbirJ0n9L0j1XPtWlG6T,0,11,0.0583,-5.628,1,Good Die Young,68,2020-11-20,0.0413,118.041
0.602,2020,0.0266,"['Wizkid', 'Tems']",0.849,248040,0.707,False,5FG7Tl93LdH117jEKYl3Cm,8.58e-06,0,0.618,-6.002,1,Essence (feat. Tems),75,2020-10-29,0.113,104.027
0.823,2020,0.322,"['BigKayBeezy', 'Polo G']",0.909,171245,0.541,True,0vwOWwl785S9EU1wtbeLLJ,0,8,0.0942,-6.436,1,BookBag 2.0 (feat. Polo G),70,2020-09-16,0.497,135.106
0.418,2020,0.0174,['Lil Baby'],0.823,205760,0.552,True,2u3EyuCqqV31woqGvO9LBz,0,4,0.122,-7.57,0,Sum 2 Prove,72,2020-01-10,0.324,124.038
0.892,2020,0.517,['Carin Leon'],0.684,188417,0.882,False,1Tcm4Qi0lbzXofH11MIzJs,9.81e-05,9,0.296,-7.963,1,La Boda Del Huitlacoche - Live,77,2020-03-19,0.0761,140.545
0.377,2020,0.554,"['Jhené Aiko', 'H.E.R.']",0.617,212867,0.525,True,63wx9vdskaXbYxyDx4oJCZ,1.1e-06,8,0.135,-10.426,0,B.S. (feat. H.E.R.),71,2020-03-06,0.12,135.781
0.625,2020,0.205,['Moneybagg Yo'],0.853,183319,0.821,True,1lUTmmPMAsxZBR2iK9CKDF,0,5,0.209,-4.537,0,Me Vs Me,69,2020-05-15,0.209,130.999
0.358,2020,0.0847,"['Lil Tecca', 'Internet Money']",0.732,153627,0.636,True,0IJA9KP6rT55jrP1YpTdhx,0,7,0.241,-6.162,0,Out Of Love (feat. Internet Money),73,2020-09-18,0.0497,138.061
0.761,2020,0.0861,['Bad Bunny'],0.685,163084,0.848,True,6NfrH0ANGmgBXyxgV2PeXt,7.14e-06,8,0.0783,-4.561,0,La Difícil,79,2020-02-29,0.0858,179.87
0.285,2020,0.462,['Zach Bryan'],0.387,197211,0.404,False,1cfi4ewXF9ifZ7it025zDK,0,7,0.0799,-6.381,1,Traveling Man,69,2020-11-27,0.0319,168.289
0.344,2020,0.0465,['BLACKPINK'],0.812,182956,0.761,False,4SFknyjLcyTLJFPKD2m96o,0.000135,11,0.0601,-5.222,1,How You Like That,78,2020-10-02,0.0812,130.032
0.477,2020,0.0965,['$uicideboy$'],0.76,123902,0.875,True,3xQq3mpD6hunD2XG7FXHHu,0,7,0.177,-3.576,0,That Just Isn't Empirically Possible,71,2020-02-14,0.279,124.061
0.197,2020,0.945,['Dominic Fike'],0.756,127055,0.394,False,20j7l6tFtc5lynXpbOQg1O,0.0371,4,0.12,-7.321,0,Superstar Sh*t,73,2020-07-31,0.0956,70.027
0.173,2020,0.36,['Ariana Grande'],0.487,201882,0.534,False,3UoULw70kMsiVXxW0L3A33,0,0,0.1,-5.664,0,pov,76,2020-10-30,0.0555,131.798
0.863,2020,0.0143,"['SAINt JHN', 'Imanbek']",0.769,176867,0.719,True,0zLCBJZSiELJf02ucPP9wb,0.00777,8,0.359,-5.472,1,Roses - Imanbek Remix,68,2020-11-20,0.0474,121.955
0.438,2020,0.0608,['Trey Lewis'],0.51,201350,0.929,True,1yhft6ZqYadd4GOrKrmK3a,5.39e-06,6,0.101,-4.685,1,Dicked Down in Dallas,70,2020-12-01,0.0456,122.036
0.485,2020,0.0467,['Phoebe Bridgers'],0.6,184524,0.749,False,4vjvx7Zxkb4AltGcZ0BBvI,0.295,11,0.0915,-6.889,1,Kyoto,72,2020-06-18,0.0419,131.024
0.521,2020,0.85,['Zach Bryan'],0.614,163531,0.218,True,46dUiDTF3xDchz5lZ3T36s,0.00022,3,0.337,-15.13,1,Loom,69,2020-05-08,0.0652,114.349
0.281,2020,0.000647,"['21 Savage', 'Metro Boomin']",0.635,201856,0.793,True,3CDVMejYHnB1SkEEx0T1N4,0.747,10,0.113,-4.333,0,Many Men,72,2020-10-02,0.0322,77.594
0.271,2020,0.931,['Bruno Major'],0.555,162797,0.27,False,1lORkxEMmsCZqhoxcmk3A3,0.544,2,0.103,-15.892,1,Nothing,77,2020-06-05,0.0888,139.681
0.326,2020,0.149,"['Polo G', 'Mustard']",0.776,204000,0.64,True,2iP3unJbxZvRuqyrS0ocZy,0,7,0.101,-8.058,1,Heartless (feat. Mustard),71,2020-05-15,0.184,160.038
0.763,2020,0.0183,"['Lil Uzi Vert', '21 Savage']",0.895,219340,0.739,True,59JWp4PjZ9TRM8cmtaDYB1,7.61e-06,8,0.102,-6.633,1,Yessirskiii,71,2020-03-13,0.283,140.007
0.409,2020,0.206,['Rod Wave'],0.707,169453,0.592,True,5s8a3reYfth5IIqIJMtx40,0,4,0.0939,-10.057,0,Dark Clouds,68,2020-04-03,0.265,169.897
0.256,2020,0.33,['Phoebe Bridgers'],0.323,344693,0.323,False,0pJW1Xw3aY4Eh6k5iuBkfI,0.0229,1,0.233,-10.268,1,I Know The End,73,2020-06-18,0.0351,111.826
0.287,2020,0.876,['Taylor Swift'],0.535,257773,0.561,False,12ntTeqEeTg7GAVpe8Mhpl,0.000136,5,0.115,-11.609,1,marjorie,72,2020-12-11,0.0484,96.103
0.0545,2020,0.00584,['Playboi Carti'],0.598,102422,0.476,True,3dl8bSF08LQfCf4T6CCksf,0,0,0.265,-3.673,1,On That Time,73,2020-12-25,0.0333,150.078
0.482,2020,0.00776,['Stray Kids'],0.689,167922,0.771,False,4XPXrcpyNr30Km6aPiflJy,0,5,0.521,-3.618,1,God’s Menu,77,2020-06-17,0.0548,157.052
0.324,2020,0.143,['Halsey'],0.591,205473,0.585,True,7lidXGPXPYLNThITAOTlkK,0,2,0.109,-6.35,1,You should be sad,74,2020-01-17,0.0277,110.94
